datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,year,month,day,day_of_the_year,week_of_the_year,day_of_week,Season,rainfall_7day_avg,temp_avg_7day,humidity_7day_avg,rainfall_cumsum_30day,rainfall_lag_1,rainfall_lag_7,temp_avg_lag_1,temp_range,gdd_base10,gdd_cumsum,is_rainy_day,is_heavy_rain,is_hot_day,humidity_high,humidity_very_high,cloud_cover_high,humid_and_cloudy,rain_likely,has_rain,has_partly_cloudy,has_overcast,has_clear
2015-11-30,35.0,23.5,27.0,85.4,2.3,11.2,1012.5,42.7,24.0,2015,11,30,334,49,0,dry_season,2.6,27.185714285714287,85.41428571428571,177.9,0.9,1.0,27.3,11.5,19.25,11949.95,1,0,1,1,1,0,0,0,1,1,0,0
2015-12-01,34.0,23.1,26.9,87.2,1.6,9.7,1012.4,62.9,24.4,2015,12,1,335,49,1,dry_season,1.8571428571428572,27.22857142857143,85.39999999999999,149.1,2.3,6.8,27.0,10.899999999999999,18.55,11968.5,1,0,1,1,1,0,0,0,1,1,0,0
2015-12-02,32.0,23.2,26.7,81.6,0.8,15.2,1012.5,79.0,22.8,2015,12,2,336,49,2,dry_season,1.4,27.2,84.94285714285715,127.0,1.6,4.0,26.9,8.8,17.6,11986.1,0,0,0,1,0,1,1,0,1,1,0,0
2015-12-03,32.2,22.6,26.6,76.8,0.0,18.4,1012.1,43.8,21.4,2015,12,3,337,49,3,dry_season,1.2571428571428573,27.04285714285714,84.0,125.4,0.8,1.0,26.7,9.600000000000001,17.400000000000002,12003.5,0,0,0,1,0,0,0,0,0,1,0,0
2015-12-04,33.1,20.9,26.5,74.3,0.0,9.4,1012.0,92.0,20.5,2015,12,4,338,49,4,dry_season,0.9428571428571428,26.928571428571427,82.29999999999998,115.80000000000001,0.0,2.2,26.6,12.200000000000003,17.0,12020.5,0,0,1,1,0,1,1,0,0,0,1,0
2015-12-05,32.1,20.2,26.5,74.6,0.0,24.1,1011.6,44.5,20.4,2015,12,5,339,49,5,dry_season,0.7999999999999999,26.785714285714285,80.94285714285715,109.4,0.0,1.0,26.5,11.900000000000002,16.15,12036.65,0,0,0,1,0,0,0,0,0,1,0,0
2015-12-06,33.2,22.9,26.8,75.6,0.0,14.8,1012.2,26.9,21.2,2015,12,6,340,49,6,dry_season,0.6714285714285714,26.714285714285715,79.35714285714286,108.7,0.0,0.9,26.5,10.300000000000004,18.05,12054.699999999999,0,0,1,1,0,0,0,0,0,1,0,0
2015-12-07,33.3,20.8,26.8,61.7,0.0,23.7,1011.9,59.7,17.5,2015,12,7,341,50,0,dry_season,0.3428571428571429,26.685714285714283,75.97142857142856,95.9,0.0,2.3,26.8,12.499999999999996,17.049999999999997,12071.749999999998,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-08,33.9,20.6,26.8,56.6,0.0,13.3,1011.7,22.5,16.4,2015,12,8,342,50,1,dry_season,0.1142857142857143,26.67142857142857,71.6,77.0,0.0,1.6,26.8,13.299999999999997,17.25,12088.999999999998,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-09,33.6,22.6,27.5,74.8,0.0,10.1,1012.4,17.5,22.0,2015,12,9,343,50,2,dry_season,0.0,26.785714285714285,70.62857142857142,71.10000000000001,0.0,0.8,26.8,11.0,18.1,12107.099999999999,0,0,1,1,0,0,0,0,0,0,0,1
2015-12-10,33.5,22.1,26.9,77.2,0.0,9.7,1012.1,86.3,21.7,2015,12,10,344,50,3,dry_season,0.0,26.82857142857143,70.68571428571428,48.9,0.0,0.0,27.5,11.399999999999999,17.8,12124.899999999998,0,0,1,1,0,1,1,0,0,1,0,0
2015-12-11,33.6,22.9,26.8,68.9,0.0,18.4,1012.6,55.8,19.0,2015,12,11,345,50,4,dry_season,0.0,26.87142857142857,69.91428571428571,44.0,0.0,0.0,26.9,10.700000000000003,18.25,12143.149999999998,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-12,35.2,20.4,26.1,60.0,0.0,24.1,1012.3,23.7,15.9,2015,12,12,346,50,5,dry_season,0.0,26.814285714285717,67.82857142857142,40.0,0.0,0.0,26.8,14.800000000000004,17.8,12160.949999999997,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-13,34.8,19.6,26.5,67.0,0.0,14.8,1012.0,38.0,18.3,2015,12,13,347,50,6,dry_season,0.0,26.771428571428572,66.6,38.4,0.0,0.0,26.1,15.199999999999996,17.2,12178.149999999998,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-14,34.2,21.4,26.4,70.4,0.0,9.4,1011.5,58.5,18.9,2015,12,14,348,51,0,dry_season,0.0,26.714285714285715,67.84285714285714,36.5,0.0,0.0,26.5,12.800000000000004,17.8,12195.949999999997,0,0,1,1,0,0,0,0,0,1,0,0
2015-12-15,34.6,21.8,26.6,65.0,0.0,34.6,1011.4,35.2,17.2,2015,12,15,349,51,1,dry_season,0.0,26.685714285714287,69.04285714285714,32.099999999999994,0.0,0.0,26.4,12.8,18.200000000000003,12214.149999999998,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-16,34.5,19.0,25.8,56.6,0.0,18.4,1011.8,8.7,14.4,2015,12,16,350,51,2,dry_season,0.0,26.442857142857143,66.44285714285714,31.200000000000003,0.0,0.0,26.6,15.5,16.75,12230.899999999998,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-17,34.0,16.1,25.8,61.5,0.0,26.4,1012.1,20.8,15.9,2015,12,17,351,51,3,dry_season,0.0,26.285714285714285,64.2,29.6,0.0,0.0,25.8,17.9,15.05,12245.949999999997,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-18,32.6,20.2,26.2,61.9,0.0,13.0,1012.7,74.5,16.4,2015,12,18,352,51,4,dry_season,0.0,26.2,63.2,29.400000000000002,0.0,0.0,25.8,12.400000000000002,16.4,12262.349999999997,0,0,0,0,0,1,0,0,0,1,0,0
2015-12-19,34.1,19.0,26.1,52.9,0.0,10.8,1012.5,38.5,14.1,2015,12,19,353,51,5,dry_season,0.0,26.199999999999996,62.18571428571429,26.5,0.0,0.0,26.2,15.100000000000001,16.55,12278.899999999996,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-20,34.4,19.4,26.0,62.8,0.0,18.4,1012.8,19.5,16.7,2015,12,20,354,51,6,dry_season,0.0,26.128571428571426,61.58571428571429,25.3,0.0,0.0,26.1,15.0,16.9,12295.799999999996,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-21,34.6,20.0,26.5,67.6,0.0,20.5,1012.1,25.2,18.6,2015,12,21,355,52,0,dry_season,0.0,26.142857142857142,61.185714285714276,23.700000000000003,0.0,0.0,26.0,14.600000000000001,17.3,12313.099999999995,0,0,1,0,0,0,0,0,0,1,0,0
2015-12-22,34.4,16.4,25.9,61.3,0.0,24.1,1011.9,17.5,15.8,2015,12,22,356,52,1,dry_season,0.0,26.04285714285714,60.65714285714285,21.6,0.0,0.0,26.5,18.0,15.399999999999999,12328.499999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-23,34.0,19.0,26.4,58.0,0.0,14.8,1011.9,16.7,15.8,2015,12,23,357,52,2,dry_season,0.0,26.12857142857143,60.857142857142854,20.6,0.0,0.0,25.9,15.0,16.5,12344.999999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-24,34.6,19.2,26.6,53.3,0.0,10.4,1012.3,6.2,14.3,2015,12,24,358,52,3,dry_season,0.0,26.24285714285714,59.68571428571429,13.799999999999999,0.0,0.0,26.4,15.400000000000002,16.9,12361.899999999994,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-25,35.0,19.7,26.8,49.5,0.0,13.7,1012.2,9.6,13.2,2015,12,25,359,52,4,dry_season,0.0,26.32857142857143,57.91428571428571,9.8,0.0,0.0,26.6,15.3,17.35,12379.249999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-26,34.8,19.1,26.2,52.8,0.0,10.1,1011.1,0.4,13.8,2015,12,26,360,52,5,dry_season,0.0,26.342857142857138,57.9,8.8,0.0,0.0,26.8,15.699999999999996,16.95,12396.199999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-27,36.2,19.8,27.1,61.3,0.0,10.4,1010.3,0.3,16.4,2015,12,27,361,52,6,dry_season,0.0,26.5,57.685714285714276,6.6,0.0,0.0,26.2,16.400000000000002,18.0,12414.199999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-28,35.6,18.0,26.7,68.7,0.0,11.5,1011.3,0.6,18.6,2015,12,28,362,53,0,dry_season,0.0,26.52857142857143,57.84285714285714,5.6,0.0,0.0,27.1,17.6,16.8,12430.999999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-29,36.5,21.8,28.1,67.2,0.0,11.5,1012.5,3.6,19.4,2015,12,29,363,53,1,dry_season,0.0,26.842857142857145,58.68571428571429,4.699999999999999,0.0,0.0,26.7,14.7,19.15,12450.149999999994,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-30,35.2,21.0,27.3,69.8,0.0,13.0,1012.5,17.6,19.7,2015,12,30,364,53,2,dry_season,0.0,26.97142857142857,60.371428571428574,2.4000000000000004,0.0,0.0,28.1,14.200000000000003,18.1,12468.249999999995,0,0,1,0,0,0,0,0,0,0,0,1
2015-12-31,35.2,22.7,28.2,70.2,0.0,12.2,1012.0,16.5,21.0,2015,12,31,365,53,3,dry_season,0.0,27.2,62.785714285714285,0.8,0.0,0.0,27.3,12.500000000000004,18.950000000000003,12487.199999999995,0,0,1,1,0,0,0,0,0,0,0,1
2016-01-01,36.0,22.7,28.6,65.9,0.0,7.9,1011.7,7.9,20.2,2016,1,1,1,53,4,dry_season,0.0,27.457142857142856,65.12857142857142,0.0,0.0,0.0,28.2,13.3,19.35,12506.549999999996,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-02,35.5,21.0,28.3,60.7,0.0,9.4,1011.5,36.9,17.3,2016,1,2,2,53,5,dry_season,0.0,27.75714285714286,66.25714285714285,0.0,0.0,0.0,28.6,14.5,18.25,12524.799999999996,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-03,36.8,22.0,28.5,58.0,0.0,13.0,1010.7,18.9,16.6,2016,1,3,3,53,6,dry_season,0.0,27.957142857142856,65.78571428571429,0.0,0.0,0.0,28.3,14.799999999999997,19.4,12544.199999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-04,36.3,20.8,27.6,62.3,0.0,11.9,1010.4,36.4,17.0,2016,1,4,4,1,0,dry_season,0.0,28.085714285714285,64.87142857142858,0.0,0.0,0.0,28.5,15.499999999999996,18.549999999999997,12562.749999999995,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-05,35.4,20.0,27.2,68.4,0.0,12.6,1010.8,3.5,19.6,2016,1,5,5,1,1,dry_season,0.0,27.95714285714286,65.04285714285714,0.0,0.0,0.0,27.6,15.399999999999999,17.7,12580.449999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-06,36.0,22.0,28.4,67.6,0.0,13.7,1011.0,18.9,20.7,2016,1,6,6,1,2,dry_season,0.0,28.11428571428571,64.72857142857143,0.0,0.0,0.0,27.2,14.0,19.0,12599.449999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-07,36.3,21.0,28.6,66.2,0.0,13.7,1011.0,25.4,20.4,2016,1,7,7,1,3,dry_season,0.0,28.171428571428574,64.15714285714286,0.0,0.0,0.0,28.4,15.299999999999997,18.65,12618.099999999995,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-08,35.6,21.9,28.2,73.6,0.0,14.0,1011.8,18.5,22.2,2016,1,8,8,1,4,dry_season,0.0,28.114285714285717,65.25714285714285,0.0,0.0,0.0,28.6,13.700000000000003,18.75,12636.849999999995,0,0,1,1,0,0,0,0,0,0,0,1
2016-01-09,36.0,24.8,29.1,75.7,1.7,10.4,1012.3,39.6,24.0,2016,1,9,9,1,5,dry_season,0.24285714285714285,28.228571428571428,67.39999999999999,1.7,0.0,0.0,28.2,11.2,20.4,12657.249999999995,1,0,1,1,0,0,0,0,1,1,0,0
2016-01-10,34.9,24.7,29.2,74.6,0.1,13.0,1011.1,48.0,23.6,2016,1,10,10,1,6,dry_season,0.2571428571428572,28.32857142857143,69.77142857142857,1.8,1.7,0.0,29.1,10.2,19.799999999999997,12677.049999999994,0,0,1,1,0,0,0,0,1,1,0,0
2016-01-11,37.0,23.9,29.4,75.2,0.0,16.6,1010.5,35.6,23.8,2016,1,11,11,2,0,dry_season,0.2571428571428572,28.585714285714285,71.61428571428571,1.8,0.1,0.0,29.2,13.100000000000001,20.45,12697.499999999995,0,0,1,1,0,0,0,0,0,1,0,0
2016-01-12,36.9,25.5,29.7,66.9,0.0,25.9,1009.4,39.6,21.3,2016,1,12,12,2,1,dry_season,0.2571428571428572,28.942857142857143,71.4,1.8,0.0,0.0,29.4,11.399999999999999,21.2,12718.699999999995,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-13,36.1,23.0,29.0,71.0,0.0,11.2,1009.3,29.9,22.0,2016,1,13,13,2,2,dry_season,0.2571428571428572,29.028571428571432,71.88571428571429,1.8,0.0,0.0,29.7,13.100000000000001,19.55,12738.249999999995,0,0,1,1,0,0,0,0,0,1,0,0
2016-01-14,37.8,24.8,29.7,67.9,0.0,12.6,1009.5,52.7,21.3,2016,1,14,14,2,3,dry_season,0.2571428571428572,29.185714285714283,72.12857142857142,1.8,0.0,0.0,29.0,12.999999999999996,21.299999999999997,12759.549999999994,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-15,37.4,24.5,29.9,67.2,0.0,14.0,1009.3,60.4,21.5,2016,1,15,15,2,4,dry_season,0.2571428571428572,29.428571428571427,71.21428571428571,1.8,0.0,0.0,29.7,12.899999999999999,20.95,12780.499999999995,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-16,35.8,24.0,29.6,70.7,0.0,14.8,1010.2,39.7,23.0,2016,1,16,16,2,5,dry_season,0.014285714285714287,29.5,70.5,1.8,0.0,1.7,29.9,11.799999999999997,19.9,12800.399999999994,0,0,1,1,0,0,0,0,0,1,0,0
2016-01-17,35.0,25.3,29.0,76.9,1.1,14.8,1010.6,83.8,24.1,2016,1,17,17,2,6,dry_season,0.15714285714285717,29.471428571428568,70.82857142857144,2.9000000000000004,0.0,0.1,29.6,9.7,20.15,12820.549999999994,1,0,1,1,0,1,1,0,1,1,0,0
2016-01-18,33.8,24.8,28.4,78.8,1.2,14.8,1010.5,82.6,24.1,2016,1,18,18,3,0,dry_season,0.32857142857142857,29.32857142857143,71.34285714285714,4.1,1.1,0.0,29.0,8.999999999999996,19.299999999999997,12839.849999999993,1,0,1,1,0,1,1,0,1,1,0,0
2016-01-19,36.0,24.7,28.6,73.9,1.3,14.8,1010.5,41.0,22.1,2016,1,19,19,3,1,dry_season,0.5142857142857143,29.17142857142857,72.34285714285714,5.4,1.2,0.0,28.4,11.3,20.35,12860.199999999993,1,0,1,1,0,0,0,0,1,1,0,0
2016-01-20,36.2,23.0,28.7,70.6,0.0,11.2,1009.8,39.6,21.4,2016,1,20,20,3,2,dry_season,0.5142857142857143,29.128571428571426,72.28571428571429,5.4,1.3,0.0,28.6,13.200000000000003,19.6,12879.799999999994,0,0,1,1,0,0,0,0,0,1,0,0
2016-01-21,36.0,23.7,29.1,68.8,0.0,22.3,1010.1,17.1,20.9,2016,1,21,21,3,3,dry_season,0.5142857142857143,29.042857142857144,72.41428571428573,5.4,0.0,0.0,28.7,12.3,19.85,12899.649999999994,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-22,33.8,23.9,28.2,71.5,0.0,9.7,1011.3,57.7,22.0,2016,1,22,22,3,4,dry_season,0.5142857142857143,28.8,73.02857142857144,5.4,0.0,0.0,29.1,9.899999999999999,18.849999999999998,12918.499999999995,0,0,1,1,0,0,0,0,0,1,0,0
2016-01-23,36.4,23.6,29.2,67.5,0.0,18.4,1011.9,18.2,21.1,2016,1,23,23,3,5,dry_season,0.5142857142857143,28.74285714285714,72.57142857142857,5.4,0.0,0.0,28.2,12.799999999999997,20.0,12938.499999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-24,36.1,21.0,28.6,60.1,0.0,14.8,1013.7,39.4,17.2,2016,1,24,24,3,6,dry_season,0.35714285714285715,28.685714285714287,70.17142857142856,5.4,0.0,1.1,29.2,15.100000000000001,18.55,12957.049999999994,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-25,36.4,21.9,28.3,41.5,0.0,15.8,1013.8,58.2,10.5,2016,1,25,25,4,0,dry_season,0.18571428571428572,28.67142857142857,64.84285714285714,5.4,0.0,1.2,28.6,14.5,19.15,12976.199999999993,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-26,35.5,20.8,27.5,46.1,0.0,11.2,1013.8,25.2,13.1,2016,1,26,26,4,1,dry_season,0.0,28.514285714285712,60.871428571428574,5.4,0.0,1.3,28.3,14.7,18.15,12994.349999999993,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-27,36.9,20.8,28.1,51.9,0.0,11.5,1012.8,20.0,13.4,2016,1,27,27,4,2,dry_season,0.0,28.428571428571427,58.199999999999996,5.4,0.0,0.0,27.5,16.099999999999998,18.85,13013.199999999993,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-28,36.1,20.1,27.5,54.0,0.0,24.1,1011.7,41.5,14.4,2016,1,28,28,4,3,dry_season,0.0,28.2,56.08571428571428,5.4,0.0,0.0,28.1,16.0,18.1,13031.299999999994,0,0,1,0,0,0,0,0,0,1,0,0
2016-01-29,36.7,20.0,27.2,54.4,0.0,18.4,1011.0,0.0,13.7,2016,1,29,29,4,4,dry_season,0.0,28.057142857142857,53.642857142857146,5.4,0.0,0.0,27.5,16.700000000000003,18.35,13049.649999999994,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-30,37.2,19.4,27.0,44.7,0.0,18.4,1011.0,0.0,11.2,2016,1,30,30,4,5,dry_season,0.0,27.74285714285714,50.385714285714286,5.4,0.0,0.0,27.2,17.800000000000004,18.3,13067.949999999993,0,0,1,0,0,0,0,0,0,0,0,1
2016-01-31,35.8,19.0,27.2,53.8,0.0,13.7,1011.6,5.0,15.2,2016,1,31,31,4,6,dry_season,0.0,27.54285714285714,49.48571428571429,5.4,0.0,0.0,27.0,16.799999999999997,17.4,13085.349999999993,0,0,1,0,0,0,0,0,0,0,0,1
2016-02-01,36.7,19.0,27.3,60.4,0.0,14.3,1010.8,4.4,17.3,2016,2,1,32,5,0,dry_season,0.0,27.400000000000002,52.18571428571429,5.4,0.0,0.0,27.2,17.700000000000003,17.85,13103.199999999993,0,0,1,0,0,0,0,0,0,0,0,1
2016-02-02,36.2,20.0,27.6,67.5,0.0,13.0,1010.1,8.0,19.6,2016,2,2,33,5,1,dry_season,0.0,27.414285714285715,55.24285714285714,5.4,0.0,0.0,27.3,16.200000000000003,18.1,13121.299999999994,0,0,1,0,0,0,0,0,0,0,0,1
2016-02-03,35.9,24.0,28.8,70.3,0.0,14.8,1010.5,16.8,22.1,2016,2,3,34,5,2,dry_season,0.0,27.514285714285712,57.871428571428574,5.4,0.0,0.0,27.6,11.899999999999999,19.95,13141.249999999995,0,0,1,1,0,0,0,0,0,0,0,1
2016-02-04,36.0,25.0,29.2,72.7,0.2,14.8,1010.6,38.5,23.1,2016,2,4,35,5,3,dry_season,0.028571428571428574,27.757142857142856,60.542857142857144,5.6000000000000005,0.0,0.0,28.8,11.0,20.5,13161.749999999995,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-05,37.9,25.0,30.0,65.6,0.0,14.4,1010.3,40.6,21.5,2016,2,5,36,5,4,dry_season,0.028571428571428574,28.157142857142855,62.142857142857146,5.6000000000000005,0.2,0.0,29.2,12.899999999999999,21.45,13183.199999999995,0,0,1,0,0,0,0,0,0,1,0,0
2016-02-06,37.0,25.9,30.1,66.8,0.0,11.9,1011.0,50.4,21.9,2016,2,6,37,5,5,dry_season,0.028571428571428574,28.599999999999998,65.3,5.6000000000000005,0.0,0.0,30.0,11.100000000000001,21.45,13204.649999999996,0,0,1,0,0,0,0,0,0,1,0,0
2016-02-07,37.2,24.6,29.3,72.2,0.5,14.4,1012.0,38.8,22.9,2016,2,7,38,5,6,dry_season,0.09999999999999999,28.900000000000002,67.92857142857143,6.1000000000000005,0.0,0.0,30.1,12.600000000000001,20.900000000000002,13225.549999999996,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-08,35.6,24.5,29.5,70.2,0.1,11.9,1013.0,34.5,22.7,2016,2,8,39,6,0,dry_season,0.1142857142857143,29.214285714285715,69.32857142857144,4.5,0.5,0.0,29.3,11.100000000000001,20.05,13245.599999999995,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-09,37.2,24.8,29.9,62.9,0.0,24.1,1012.0,7.5,20.0,2016,2,9,40,6,1,dry_season,0.1142857142857143,29.542857142857144,68.67142857142856,4.4,0.1,0.0,29.5,12.400000000000002,21.0,13266.599999999995,0,0,1,0,0,0,0,0,0,0,0,1
2016-02-10,37.5,22.9,29.4,56.6,0.0,20.4,1010.6,31.7,15.8,2016,2,10,41,6,2,dry_season,0.1142857142857143,29.62857142857143,66.71428571428571,4.4,0.0,0.0,29.9,14.600000000000001,20.2,13286.799999999996,0,0,1,0,0,0,0,0,0,1,0,0
2016-02-11,37.4,24.1,29.7,64.5,0.0,13.3,1010.2,33.0,19.5,2016,2,11,42,6,3,dry_season,0.08571428571428573,29.7,65.54285714285714,4.4,0.0,0.2,29.4,13.299999999999997,20.75,13307.549999999996,0,0,1,0,0,0,0,0,0,1,0,0
2016-02-12,36.5,23.9,28.9,69.7,0.0,13.0,1010.5,16.4,21.7,2016,2,12,43,6,4,dry_season,0.08571428571428573,29.542857142857144,66.12857142857143,4.4,0.0,0.0,29.7,12.600000000000001,20.2,13327.749999999996,0,0,1,0,0,0,0,0,0,0,0,1
2016-02-13,35.8,25.4,29.4,69.0,0.2,15.1,1010.7,39.5,22.3,2016,2,13,44,6,5,dry_season,0.1142857142857143,29.44285714285714,66.44285714285715,4.6000000000000005,0.0,0.0,28.9,10.399999999999999,20.599999999999998,13348.349999999997,0,0,1,0,0,0,0,0,1,1,0,0
2016-02-14,34.5,25.2,29.1,73.3,0.8,11.5,1011.0,39.6,23.3,2016,2,14,45,6,6,dry_season,0.15714285714285717,29.414285714285715,66.6,5.4,0.2,0.5,29.4,9.3,19.85,13368.199999999997,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-15,36.1,25.5,29.8,72.0,0.2,12.2,1009.5,51.8,23.6,2016,2,15,46,7,0,dry_season,0.17142857142857143,29.457142857142856,66.85714285714286,5.6000000000000005,0.8,0.1,29.1,10.600000000000001,20.8,13388.999999999996,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-16,35.8,25.6,29.6,73.8,1.1,11.9,1009.9,28.8,24.0,2016,2,16,47,7,1,dry_season,0.32857142857142857,29.414285714285715,68.41428571428571,5.6,0.2,0.0,29.8,10.199999999999996,20.7,13409.699999999997,1,0,1,1,0,0,0,0,1,1,0,0
2016-02-17,35.9,25.6,29.3,76.1,1.2,16.9,1010.8,38.0,24.2,2016,2,17,48,7,2,dry_season,0.5,29.4,71.2,5.6000000000000005,1.1,0.0,29.6,10.299999999999997,20.75,13430.449999999997,1,0,1,1,0,0,0,0,1,1,0,0
2016-02-18,37.0,25.5,30.0,74.0,1.3,13.3,1010.0,31.8,24.4,2016,2,18,49,7,3,dry_season,0.6857142857142857,29.442857142857143,72.55714285714285,5.6,1.2,0.0,29.3,11.5,21.25,13451.699999999997,1,0,1,1,0,0,0,0,1,1,0,0
2016-02-19,37.4,24.0,30.0,72.5,0.3,13.7,1008.0,66.7,23.9,2016,2,19,50,7,4,dry_season,0.7285714285714285,29.599999999999998,72.95714285714286,5.8999999999999995,1.3,0.0,30.0,13.399999999999999,20.7,13472.399999999998,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-20,38.2,26.9,30.5,74.7,0.5,13.7,1008.0,86.0,25.0,2016,2,20,51,7,5,dry_season,0.7714285714285715,29.75714285714286,73.77142857142857,6.4,0.3,0.2,30.0,11.300000000000004,22.549999999999997,13494.949999999997,0,0,1,1,0,1,1,0,1,1,0,0
2016-02-21,38.0,27.0,31.0,71.3,0.5,16.6,1008.8,62.2,24.3,2016,2,21,52,7,6,dry_season,0.7285714285714285,30.02857142857143,73.48571428571428,6.9,0.5,0.8,30.5,11.0,22.5,13517.449999999997,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-22,37.0,27.0,30.5,74.5,1.4,12.2,1009.1,78.6,25.0,2016,2,22,53,8,0,dry_season,0.9,30.12857142857143,73.84285714285714,8.3,0.5,0.2,31.0,10.0,22.0,13539.449999999997,1,0,1,1,0,1,1,0,1,1,0,0
2016-02-23,37.1,26.1,30.5,73.5,0.5,18.4,1008.9,70.9,24.5,2016,2,23,54,8,1,dry_season,0.8142857142857143,30.257142857142856,73.8,8.8,1.4,1.1,30.5,11.0,21.6,13561.049999999997,0,0,1,1,0,1,1,0,1,1,0,0
2016-02-24,37.2,26.1,30.5,71.5,0.1,16.6,1008.9,57.2,23.8,2016,2,24,55,8,2,dry_season,0.6571428571428571,30.428571428571427,73.14285714285714,8.9,0.5,1.2,30.5,11.100000000000001,21.650000000000002,13582.699999999997,0,0,1,1,0,0,0,0,1,1,0,0
2016-02-25,35.5,25.9,29.4,78.8,6.4,10.8,1009.3,73.4,24.9,2016,2,25,56,8,3,dry_season,1.3857142857142857,30.342857142857145,73.82857142857142,15.3,0.1,1.3,30.5,9.600000000000001,20.7,13603.399999999998,1,0,1,1,0,1,1,0,1,1,0,0
2016-02-26,35.2,26.4,29.0,79.1,5.4,14.8,1009.6,79.7,24.7,2016,2,26,57,8,4,dry_season,2.1142857142857143,30.2,74.77142857142857,20.7,6.4,0.3,29.4,8.800000000000004,20.8,13624.199999999997,1,0,1,1,0,1,1,0,1,1,0,0
2016-02-27,35.4,26.5,29.6,76.9,1.2,13.7,1008.4,78.4,24.7,2016,2,27,58,8,5,dry_season,2.2142857142857144,30.071428571428573,75.08571428571429,21.9,5.4,0.5,29.0,8.899999999999999,20.95,13645.149999999998,1,0,1,1,0,1,1,0,1,1,0,0
2016-02-28,36.2,25.5,30.6,75.5,1.0,18.4,1008.5,82.1,25.3,2016,2,28,59,8,6,dry_season,2.2857142857142856,30.014285714285716,75.68571428571428,22.9,1.2,0.5,29.6,10.700000000000003,20.85,13665.999999999998,0,0,1,1,0,1,1,0,1,1,0,0
2016-02-29,35.2,26.7,30.0,77.2,2.4,18.4,1009.9,82.9,25.3,2016,2,29,60,9,0,dry_season,2.4285714285714284,29.942857142857147,76.07142857142857,25.3,1.0,1.4,30.6,8.500000000000004,20.950000000000003,13686.949999999999,1,0,1,1,0,1,1,0,1,1,0,0
2016-03-01,33.8,26.4,28.5,81.1,4.4,11.5,1011.6,87.0,24.8,2016,3,1,61,9,1,dry_season,2.985714285714286,29.657142857142862,77.15714285714286,29.7,2.4,0.5,30.0,7.399999999999999,20.099999999999998,13707.05,1,0,1,1,0,1,1,0,1,1,0,0
2016-03-02,33.0,25.2,28.1,83.5,9.2,11.9,1010.9,61.5,24.9,2016,3,2,62,9,2,dry_season,4.285714285714286,29.314285714285717,78.87142857142858,38.9,4.4,0.1,28.5,7.800000000000001,19.1,13726.15,1,0,0,1,0,0,0,0,1,1,0,0
2016-03-03,33.3,24.9,28.5,83.0,7.5,13.0,1008.5,63.1,25.1,2016,3,3,63,9,3,dry_season,4.442857142857143,29.185714285714287,79.47142857142856,46.4,9.2,6.4,28.1,8.399999999999999,19.099999999999998,13745.25,1,0,1,1,0,0,0,0,1,1,0,0
