datetime,tempmax,tempmin,temp_avg,humidity,rainfall,wind_speed,pressure,cloudcover,dew,conditions
2017-07-25,26.8,22.9,23.9,96.6,94.0,22.5,1015.0,90.7,23.3,"Rain, Overcast"
2017-07-26,29.0,23.0,25.3,89.9,81.0,16.6,1013.8,86.4,23.4,"Rain, Partially cloudy"
2017-07-27,31.0,22.6,25.9,88.6,4.0,14.8,1013.0,77.9,23.7,"Rain, Partially cloudy"
2017-07-28,29.5,24.1,25.5,92.5,16.0,11.2,1013.4,88.8,24.2,"Rain, Partially cloudy"
2017-07-29,28.1,23.8,25.2,91.7,2.4,20.5,1013.8,94.2,23.7,"Rain, Overcast"
2017-07-30,28.0,23.5,24.8,93.0,3.0,13.0,1013.9,87.3,23.6,"Rain, Partially cloudy"
2017-07-31,30.0,23.2,25.0,91.4,17.6,18.4,1013.8,92.9,23.5,"Rain, Overcast"
2017-08-01,26.0,22.9,23.9,95.2,13.1,14.8,1014.7,92.8,23.2,"Rain, Overcast"
2017-08-02,26.3,23.0,24.4,93.6,13.0,52.4,1015.1,91.2,23.3,"Rain, Overcast"
2017-08-03,27.0,23.0,24.4,91.1,2.3,55.4,1015.3,94.7,22.9,"Rain, Overcast"
2017-08-04,27.1,22.5,23.8,95.6,45.0,14.8,1014.3,95.4,23.1,"Rain, Overcast"
2017-08-05,26.9,22.5,24.4,94.2,5.0,16.5,1014.1,94.6,23.4,"Rain, Overcast"
2017-08-06,28.0,22.8,24.7,94.5,4.0,18.4,1013.9,89.7,23.7,"Rain, Partially cloudy"
2017-08-07,27.8,22.8,24.2,95.7,7.0,10.4,1014.2,86.0,23.5,"Rain, Partially cloudy"
2017-08-08,28.0,22.9,24.9,91.1,4.5,15.1,1014.4,94.3,23.3,"Rain, Overcast"
2017-08-09,28.2,22.6,24.5,93.2,6.0,13.0,1014.6,80.7,23.3,"Rain, Partially cloudy"
2017-08-10,29.0,22.4,24.9,90.9,2.8,14.8,1014.0,82.2,23.2,"Rain, Partially cloudy"
2017-08-11,31.6,23.2,25.6,90.4,6.8,14.8,1013.7,94.6,23.8,"Rain, Overcast"
2017-08-12,29.3,23.4,25.2,92.4,1.0,18.4,1013.2,91.1,23.9,"Rain, Overcast"
2017-08-13,29.0,23.5,25.2,93.6,4.0,14.8,1012.6,88.5,24.0,"Rain, Partially cloudy"
2017-08-14,27.9,23.1,24.5,95.0,6.0,13.0,1012.3,94.0,23.6,"Rain, Overcast"
2017-08-15,28.6,23.2,25.1,92.3,6.0,17.3,1013.0,94.8,23.7,"Rain, Overcast"
2017-08-16,27.0,23.5,24.6,94.8,3.0,11.2,1012.4,95.6,23.7,"Rain, Overcast"
2017-08-17,29.7,23.0,25.6,87.6,0.0,27.7,1011.2,87.0,23.3,Partially cloudy
2017-08-18,31.0,22.0,25.9,83.1,0.3,18.4,1011.2,60.6,22.5,"Rain, Partially cloudy"
2017-08-19,31.0,21.9,25.9,84.1,0.0,12.9,1012.4,67.1,22.8,Partially cloudy
2017-08-20,28.0,23.7,25.6,85.8,0.5,9.4,1013.1,86.5,23.0,"Rain, Partially cloudy"
2017-08-21,28.0,23.2,25.2,89.4,1.8,16.6,1012.8,80.1,23.3,"Rain, Partially cloudy"
2017-08-22,25.6,22.4,23.4,95.4,1.0,13.3,1013.2,91.6,22.7,"Rain, Overcast"
2017-08-23,30.0,22.0,25.3,88.8,4.6,13.0,1012.5,92.8,23.2,"Rain, Overcast"
2017-08-24,31.0,22.8,26.2,84.7,0.0,14.8,1011.4,87.2,23.2,Partially cloudy
2017-08-25,28.1,22.6,24.7,90.3,15.3,18.4,1011.5,88.4,23.0,"Rain, Partially cloudy"
2017-08-26,29.0,23.0,24.9,92.0,5.0,68.6,1012.4,78.3,23.5,"Rain, Partially cloudy"
2017-08-27,26.0,22.2,24.1,95.2,8.7,9.4,1013.5,85.0,23.2,"Rain, Partially cloudy"
2017-08-28,31.0,22.0,25.6,86.0,10.0,14.8,1012.6,86.4,22.9,"Rain, Partially cloudy"
2017-08-29,29.7,23.0,25.9,88.0,60.0,14.8,1012.3,81.6,23.6,"Rain, Partially cloudy"
2017-08-30,27.0,23.0,24.3,93.4,2.0,18.4,1013.1,92.6,23.2,"Rain, Overcast"
2017-08-31,29.0,22.8,25.2,88.4,36.0,13.0,1013.5,78.0,23.0,"Rain, Partially cloudy"
2017-09-01,30.0,22.9,25.7,88.8,0.3,18.4,1014.0,91.2,23.6,"Rain, Overcast"
2017-09-02,30.0,23.0,25.2,91.9,10.0,24.1,1013.8,84.9,23.7,"Rain, Partially cloudy"
2017-09-03,27.1,22.0,23.1,96.7,64.0,16.6,1013.7,88.5,22.5,"Rain, Partially cloudy"
2017-09-04,30.0,22.0,25.3,87.8,0.5,13.0,1013.5,84.0,23.0,"Rain, Partially cloudy"
2017-09-05,31.0,22.8,26.4,84.9,0.3,11.2,1013.6,76.1,23.5,"Rain, Partially cloudy"
2017-09-06,31.0,23.5,26.3,85.2,3.6,22.3,1012.9,87.3,23.5,"Rain, Partially cloudy"
2017-09-07,25.0,22.8,23.6,96.4,71.0,14.8,1013.0,94.7,22.9,"Rain, Overcast"
2017-09-08,30.0,22.8,25.0,90.6,5.4,9.4,1012.9,88.8,23.3,"Rain, Partially cloudy"
2017-09-09,30.9,23.0,26.3,84.8,1.1,9.4,1012.1,73.7,23.4,"Rain, Partially cloudy"
2017-09-10,31.1,24.0,26.4,85.6,3.3,18.4,1011.7,87.1,23.7,"Rain, Partially cloudy"
2017-09-11,27.0,22.8,24.6,93.6,12.0,14.8,1012.2,92.5,23.5,"Rain, Overcast"
2017-09-12,30.6,23.0,26.2,86.9,1.5,14.8,1012.3,85.2,23.7,"Rain, Partially cloudy"
2017-09-13,29.2,22.8,25.3,87.5,1.0,24.1,1013.4,81.1,23.0,"Rain, Partially cloudy"
2017-09-14,31.0,22.7,26.4,83.1,0.6,18.4,1012.7,81.5,23.1,"Rain, Partially cloudy"
2017-09-15,28.9,24.0,25.9,87.5,8.7,11.5,1012.7,91.1,23.6,"Rain, Overcast"
2017-09-16,27.0,23.2,24.8,92.6,16.0,13.0,1013.1,92.5,23.5,"Rain, Overcast"
2017-09-17,30.4,22.3,25.9,87.1,7.2,13.0,1014.2,95.8,23.4,"Rain, Overcast"
2017-09-18,30.0,23.4,25.5,88.8,42.0,13.0,1013.4,88.3,23.4,"Rain, Partially cloudy"
2017-09-19,30.2,23.6,26.2,86.7,0.5,10.1,1012.9,79.7,23.7,"Rain, Partially cloudy"
2017-09-20,31.9,24.1,26.7,84.7,1.0,9.4,1012.1,86.8,23.8,"Rain, Partially cloudy"
2017-09-21,26.4,23.0,24.4,94.1,17.4,10.8,1012.3,96.0,23.4,"Rain, Overcast"
2017-09-22,26.9,23.0,24.3,95.6,11.3,18.4,1012.9,95.0,23.6,"Rain, Overcast"
2017-09-23,30.0,22.3,25.4,90.8,10.0,14.8,1014.0,82.9,23.7,"Rain, Partially cloudy"
2017-09-24,30.0,23.4,25.9,88.4,3.0,11.2,1013.1,80.4,23.8,"Rain, Partially cloudy"
2017-09-25,31.0,23.2,26.3,88.0,1.0,13.0,1011.7,83.1,24.0,"Rain, Partially cloudy"
2017-09-26,30.0,23.5,26.0,89.5,3.6,16.6,1010.9,89.5,24.0,"Rain, Partially cloudy"
2017-09-27,30.0,22.9,25.0,91.2,10.2,9.4,1011.2,94.0,23.4,"Rain, Overcast"
2017-09-28,27.0,23.0,24.1,95.9,49.0,11.2,1012.5,95.0,23.4,"Rain, Overcast"
2017-09-29,31.0,22.5,26.2,86.2,0.5,14.8,1012.1,85.2,23.5,"Rain, Partially cloudy"
2017-09-30,32.0,23.2,26.2,86.5,3.0,11.2,1010.8,92.9,23.6,"Rain, Overcast"
2017-10-01,33.0,23.0,26.9,85.4,4.5,11.2,1010.7,81.7,24.1,"Rain, Partially cloudy"
2017-10-02,32.0,23.8,27.0,85.8,4.2,18.4,1010.1,84.2,24.2,"Rain, Partially cloudy"
2017-10-03,32.0,22.6,26.6,85.0,0.0,16.6,1009.9,79.4,23.6,Partially cloudy
2017-10-04,32.0,23.0,26.1,88.4,2.0,18.4,1011.1,88.4,23.9,"Rain, Partially cloudy"
2017-10-05,30.1,23.1,25.7,91.5,5.4,11.2,1011.5,86.8,24.2,"Rain, Partially cloudy"
2017-10-06,32.0,23.7,26.9,86.1,0.4,20.5,1010.5,87.5,24.2,"Rain, Partially cloudy"
2017-10-07,25.0,22.9,23.8,95.6,9.0,11.2,1010.6,92.2,23.0,"Rain, Overcast"
2017-10-08,30.0,22.3,24.7,93.5,8.0,16.6,1011.2,90.7,23.5,"Rain, Overcast"
2017-10-09,32.0,23.0,26.5,86.9,5.0,7.6,1010.9,90.8,23.9,"Rain, Overcast"
2017-10-10,28.0,22.7,24.9,92.5,5.1,11.2,1010.9,89.7,23.6,"Rain, Partially cloudy"
2017-10-11,31.0,23.5,26.0,87.8,6.8,11.2,1011.7,82.8,23.7,"Rain, Partially cloudy"
2017-10-12,30.0,23.3,25.5,90.0,2.1,13.0,1012.1,94.1,23.6,"Rain, Overcast"
2017-10-13,27.0,23.1,24.8,92.5,7.0,9.4,1012.0,86.0,23.5,"Rain, Partially cloudy"
2017-10-14,32.0,23.1,26.5,85.5,3.0,13.0,1011.8,83.0,23.7,"Rain, Partially cloudy"
2017-10-15,30.0,23.5,25.5,91.1,7.0,25.9,1011.9,70.2,23.8,"Rain, Partially cloudy"
2017-10-16,29.0,22.0,25.0,91.3,58.0,9.4,1014.3,81.5,23.4,"Rain, Partially cloudy"
2017-10-17,31.0,23.0,26.0,91.3,0.2,13.0,1013.1,85.3,24.4,"Rain, Partially cloudy"
2017-10-18,31.0,24.0,25.8,91.0,8.2,11.2,1012.9,93.6,24.1,"Rain, Overcast"
2017-10-19,32.0,22.9,26.5,88.1,5.0,11.2,1012.7,87.4,24.2,"Rain, Partially cloudy"
2017-10-20,32.9,23.5,26.4,88.3,3.4,13.0,1012.3,65.2,24.1,"Rain, Partially cloudy"
2017-10-21,30.0,23.6,26.0,89.5,11.0,9.4,1012.7,88.4,24.0,"Rain, Partially cloudy"
2017-10-22,29.0,24.0,25.8,90.7,5.0,18.4,1012.8,86.4,24.2,"Rain, Partially cloudy"
2017-10-23,28.3,23.7,25.4,94.0,18.4,5.8,1011.9,85.4,24.3,"Rain, Partially cloudy"
2017-10-24,32.0,23.7,26.9,87.3,0.1,11.2,1010.8,84.1,24.5,"Rain, Partially cloudy"
2017-10-25,31.8,24.0,26.8,88.0,3.7,9.7,1010.8,81.0,24.5,"Rain, Partially cloudy"
2017-10-26,31.0,23.1,26.2,90.1,3.9,9.4,1011.0,73.7,24.3,"Rain, Partially cloudy"
2017-10-27,30.0,23.1,25.5,93.4,3.7,13.0,1010.6,86.5,24.3,"Rain, Partially cloudy"
2017-10-28,31.7,24.0,26.8,86.1,2.9,12.0,1010.1,85.0,24.1,"Rain, Partially cloudy"
2017-10-29,33.0,23.3,27.8,83.0,0.7,9.4,1009.9,74.8,24.3,"Rain, Partially cloudy"
2017-10-30,31.3,25.0,27.5,86.9,0.0,9.4,1009.6,71.6,25.1,Partially cloudy
2017-10-31,29.0,23.6,26.0,91.0,18.9,13.0,1010.7,86.5,24.4,"Rain, Partially cloudy"
2017-11-01,31.0,23.6,26.0,89.5,2.1,13.0,1010.5,78.9,24.0,"Rain, Partially cloudy"
2017-11-02,31.0,23.5,26.6,86.8,0.3,16.6,1011.1,79.6,24.2,"Rain, Partially cloudy"
2017-11-03,30.8,22.9,26.0,88.0,0.6,9.4,1010.6,85.6,23.7,"Rain, Partially cloudy"
2017-11-04,32.4,23.7,26.8,87.0,4.0,16.6,1011.5,85.6,24.3,"Rain, Partially cloudy"
2017-11-05,33.0,22.2,26.5,86.5,3.0,7.6,1011.0,90.3,23.9,"Rain, Overcast"
2017-11-06,29.9,22.7,25.5,90.6,7.2,14.8,1010.1,88.1,23.8,"Rain, Partially cloudy"
2017-11-07,32.0,23.0,26.3,86.8,0.6,8.3,1009.6,81.9,23.8,"Rain, Partially cloudy"
2017-11-08,32.0,23.0,26.6,86.6,2.0,16.6,1009.8,77.2,24.0,"Rain, Partially cloudy"
2017-11-09,33.0,24.0,27.0,85.5,0.9,11.2,1010.1,81.1,24.2,"Rain, Partially cloudy"
2017-11-10,32.0,23.0,26.4,86.9,0.3,11.2,1010.2,80.1,23.9,"Rain, Partially cloudy"
2017-11-11,32.0,21.6,26.0,87.9,2.0,9.4,1009.8,58.7,23.6,"Rain, Partially cloudy"
2017-11-12,32.7,22.2,25.9,87.8,5.4,11.2,1010.0,67.5,23.6,"Rain, Partially cloudy"
2017-11-13,32.0,23.2,26.4,89.8,0.0,13.0,1009.1,82.8,24.4,Partially cloudy
2017-11-14,31.2,24.0,26.4,90.5,0.6,11.2,1008.7,83.3,24.6,"Rain, Partially cloudy"
2017-11-15,31.1,23.0,26.4,89.7,3.1,18.4,1008.9,83.2,24.5,"Rain, Partially cloudy"
2017-11-16,33.0,23.2,27.3,85.7,0.6,14.8,1009.6,89.4,24.5,"Rain, Partially cloudy"
2017-11-17,32.0,23.9,26.9,88.0,5.5,11.2,1009.4,82.8,24.6,"Rain, Partially cloudy"
2017-11-18,31.0,23.6,26.4,88.5,1.5,16.6,1009.6,68.2,24.2,"Rain, Partially cloudy"
2017-11-19,29.0,23.0,24.8,93.0,5.6,13.0,1010.4,81.3,23.5,"Rain, Partially cloudy"
2017-11-20,32.0,22.7,25.7,89.0,4.0,9.4,1010.3,78.6,23.6,"Rain, Partially cloudy"
2017-11-21,31.0,22.4,25.7,91.7,2.7,13.0,1010.0,90.6,24.1,"Rain, Overcast"
2017-11-22,31.1,23.1,25.6,91.0,1.2,9.4,1010.2,79.2,24.0,"Rain, Partially cloudy"
2017-11-23,31.1,23.0,25.9,91.3,3.0,13.0,1010.6,81.5,24.3,"Rain, Partially cloudy"
2017-11-24,32.0,23.0,26.5,85.8,0.3,9.4,1010.9,73.1,23.8,"Rain, Partially cloudy"
2017-11-25,33.0,21.0,26.6,81.8,0.0,11.2,1011.5,57.7,22.9,Partially cloudy
2017-11-26,33.0,21.8,26.6,81.3,0.0,13.0,1011.6,48.1,22.6,Partially cloudy
2017-11-27,32.3,23.0,27.2,82.2,0.0,14.8,1011.9,70.7,23.4,Partially cloudy
2017-11-28,32.3,21.9,27.1,81.4,0.1,14.8,1011.8,42.3,23.3,"Rain, Partially cloudy"
2017-11-29,32.1,22.4,26.5,85.4,3.2,9.4,1011.9,66.1,23.6,"Rain, Partially cloudy"
2017-11-30,34.2,22.0,27.6,80.4,0.3,16.6,1011.9,48.6,23.5,"Rain, Partially cloudy"
2017-12-01,35.0,22.0,27.8,80.0,0.1,14.8,1010.8,49.0,23.4,"Rain, Partially cloudy"
2017-12-02,33.0,22.8,27.4,82.8,0.3,9.4,1009.6,73.4,23.9,"Rain, Partially cloudy"
2017-12-03,32.6,22.1,27.5,84.9,0.3,9.4,1009.7,41.1,24.5,"Rain, Partially cloudy"
2017-12-04,34.0,22.0,28.1,80.9,0.1,9.4,1010.3,40.9,24.1,"Rain, Partially cloudy"
2017-12-05,34.2,23.7,28.0,83.2,0.2,11.2,1009.8,44.4,24.5,"Rain, Partially cloudy"
2017-12-06,35.2,24.0,28.1,82.4,1.0,11.2,1008.4,51.9,24.4,"Rain, Partially cloudy"
2017-12-07,33.0,23.7,27.6,81.4,0.1,11.2,1008.5,56.2,23.8,"Rain, Partially cloudy"
2017-12-08,32.7,22.7,27.4,83.3,0.0,14.8,1009.0,60.7,24.0,Partially cloudy
2017-12-09,31.1,24.0,26.9,78.0,0.0,13.0,1009.5,41.4,22.3,Partially cloudy
2017-12-10,32.0,22.0,26.5,78.8,0.0,11.2,1009.9,48.6,22.1,Partially cloudy
2017-12-11,33.0,23.9,27.3,83.2,1.3,7.6,1010.3,67.9,23.8,"Rain, Partially cloudy"
2017-12-12,32.4,24.0,27.4,83.5,3.6,9.0,1010.5,46.4,24.2,"Rain, Partially cloudy"
2017-12-13,33.7,22.5,27.0,80.8,0.0,14.1,1010.5,44.5,22.9,Partially cloudy
2017-12-14,33.0,23.4,27.7,84.1,0.2,14.8,1010.4,76.4,24.5,"Rain, Partially cloudy"
2017-12-15,33.2,24.9,28.6,80.7,0.2,11.2,1010.1,49.5,24.7,"Rain, Partially cloudy"
2017-12-16,32.2,24.0,27.9,84.4,1.7,9.4,1009.6,56.5,24.8,"Rain, Partially cloudy"
2017-12-17,33.2,23.4,27.2,83.0,0.0,13.0,1010.0,73.9,23.8,Partially cloudy
2017-12-18,32.0,23.9,27.5,83.7,1.0,11.2,1010.1,55.0,24.3,"Rain, Partially cloudy"
2017-12-19,32.1,23.4,27.4,83.3,0.0,14.8,1009.8,61.5,24.1,Partially cloudy
2017-12-20,33.0,24.0,27.9,82.7,1.4,14.8,1009.6,71.8,24.5,"Rain, Partially cloudy"
2017-12-21,33.0,25.2,28.3,83.8,1.7,18.4,1010.0,62.7,25.1,"Rain, Partially cloudy"
2017-12-22,32.0,24.1,27.6,84.9,1.0,18.4,1010.5,65.7,24.7,"Rain, Partially cloudy"
2017-12-23,31.0,23.5,26.8,85.8,0.0,11.2,1010.7,85.7,24.0,Partially cloudy
2017-12-24,31.0,22.0,26.8,84.6,0.0,13.0,1010.0,70.4,23.7,Partially cloudy
2017-12-25,32.0,20.6,26.5,72.2,0.0,14.8,1010.1,39.2,19.8,Partially cloudy
2017-12-26,32.1,20.0,25.8,72.7,0.0,11.2,1009.7,30.7,19.7,Partially cloudy
2017-12-27,33.5,20.0,26.6,74.9,0.0,7.9,1009.3,57.0,20.9,Partially cloudy
2017-12-28,33.5,20.0,26.5,74.6,0.0,13.7,1009.7,50.2,20.9,Partially cloudy
2017-12-29,33.0,22.0,26.9,78.6,0.0,9.4,1010.3,17.6,22.3,Clear
2017-12-30,34.0,22.0,26.7,75.4,0.0,20.5,1011.1,16.6,20.9,Clear
2017-12-31,33.5,20.0,26.6,73.0,0.0,9.4,1011.0,26.4,20.2,Partially cloudy
2018-01-01,33.7,18.0,26.1,57.1,0.0,16.6,1010.1,18.0,15.1,Clear
2018-01-02,34.0,23.0,28.1,51.9,0.0,11.2,1009.2,24.0,15.7,Partially cloudy
2018-01-03,33.9,19.9,26.0,62.1,0.0,29.5,1010.3,24.7,16.0,Partially cloudy
2018-01-04,35.1,18.9,26.1,61.9,0.0,25.9,1011.6,23.2,15.8,Partially cloudy
2018-01-05,34.0,17.0,25.1,69.7,0.0,22.3,1011.6,28.1,17.5,Partially cloudy
2018-01-06,34.2,16.0,24.5,67.3,0.0,18.4,1011.3,22.9,16.6,Partially cloudy
2018-01-07,33.4,17.0,25.6,78.0,0.0,9.7,1010.9,15.5,20.8,Clear
2018-01-08,33.6,20.0,27.0,75.9,0.0,13.0,1011.4,30.9,21.8,Partially cloudy
2018-01-09,34.0,21.9,27.4,76.9,0.0,11.2,1011.7,34.4,22.5,Partially cloudy
2018-01-10,34.0,22.0,27.6,80.2,0.0,18.4,1011.3,67.7,23.4,Partially cloudy
2018-01-11,33.7,21.6,26.8,80.4,0.0,22.3,1010.8,71.7,22.8,Partially cloudy
2018-01-12,34.0,23.0,27.4,75.0,0.0,14.8,1010.7,68.7,21.6,Partially cloudy
2018-01-13,34.1,21.0,26.8,78.1,0.0,14.8,1010.3,66.8,22.1,Partially cloudy
2018-01-14,32.8,22.7,27.0,77.2,0.0,14.8,1010.6,66.6,22.3,Partially cloudy
2018-01-15,32.1,20.3,26.3,82.0,0.9,11.2,1011.0,37.3,22.7,"Rain, Partially cloudy"
2018-01-16,33.0,22.0,27.1,79.8,0.1,14.8,1011.2,64.5,22.8,"Rain, Partially cloudy"
2018-01-17,34.3,21.8,26.9,71.4,0.1,11.2,1010.2,54.9,20.0,"Rain, Partially cloudy"
2018-01-18,34.8,21.9,27.9,73.2,0.0,20.5,1010.3,49.3,21.9,Partially cloudy
2018-01-19,35.1,21.0,27.5,76.0,0.0,12.6,1010.1,53.8,22.1,Partially cloudy
2018-01-20,36.2,23.7,28.6,73.2,0.0,13.0,1009.6,49.1,22.4,Partially cloudy
2018-01-21,35.0,22.6,27.8,76.8,0.0,9.4,1009.9,75.4,22.8,Partially cloudy
2018-01-22,36.1,23.0,28.1,74.8,0.3,13.7,1009.5,38.9,22.2,"Rain, Partially cloudy"
2018-01-23,34.8,22.0,27.1,74.6,0.1,14.8,1009.8,43.7,21.2,"Rain, Partially cloudy"
2018-01-24,33.1,19.9,26.3,67.5,0.0,27.9,1009.7,31.9,17.5,Partially cloudy
2018-01-25,35.6,17.4,27.1,68.6,0.0,22.3,1009.5,31.9,18.7,Partially cloudy
2018-01-26,33.2,17.4,26.3,70.3,0.0,14.8,1009.3,45.7,19.5,Partially cloudy
2018-01-27,35.7,20.0,26.7,64.5,0.0,14.8,1008.7,17.5,17.5,Clear
2018-01-28,36.3,19.0,26.9,70.5,0.0,15.1,1008.4,24.8,20.2,Partially cloudy
2018-01-29,35.0,22.0,28.4,69.7,0.0,22.3,1009.6,35.3,21.0,Partially cloudy
2018-01-30,35.6,22.0,27.5,71.7,0.0,13.0,1009.4,42.4,20.8,Partially cloudy
2018-01-31,36.0,20.3,27.4,64.2,0.0,20.5,1007.8,26.2,16.7,Partially cloudy
2018-02-01,36.0,20.0,28.0,59.9,0.0,16.6,1007.7,35.4,16.5,Partially cloudy
2018-02-02,36.0,22.0,28.2,72.2,0.0,14.8,1007.9,56.1,22.2,Partially cloudy
2018-02-03,36.6,23.6,29.2,75.6,0.0,15.1,1008.2,37.6,23.7,Partially cloudy
2018-02-04,36.0,25.3,30.0,75.1,0.0,16.6,1007.4,52.7,24.5,Partially cloudy
2018-02-05,36.0,24.1,29.7,76.8,0.0,16.6,1007.4,66.3,24.7,Partially cloudy
2018-02-06,37.0,24.9,29.7,77.5,0.5,29.5,1007.6,73.9,24.9,"Rain, Partially cloudy"
2018-02-07,32.9,24.9,28.3,80.0,0.3,13.0,1008.2,71.7,24.4,"Rain, Partially cloudy"
2018-02-08,36.0,22.0,28.7,75.7,0.0,16.6,1008.0,55.7,23.4,Partially cloudy
2018-02-09,32.0,24.4,27.0,87.4,1.0,25.9,1008.2,83.9,24.7,"Rain, Partially cloudy"
2018-02-10,33.7,23.1,28.2,80.5,9.0,18.4,1007.7,77.3,24.2,"Rain, Partially cloudy"
2018-02-11,33.0,24.3,26.3,90.8,13.0,18.4,1008.3,70.4,24.6,"Rain, Partially cloudy"
2018-02-12,33.0,23.7,27.1,86.9,8.0,11.5,1009.5,91.1,24.6,"Rain, Overcast"
2018-02-13,34.0,24.0,27.8,82.8,0.0,20.5,1009.2,60.4,24.3,Partially cloudy
2018-02-14,31.0,22.0,26.9,84.1,5.0,16.6,1009.8,79.8,23.8,"Rain, Partially cloudy"
2018-02-15,34.0,23.7,28.3,79.8,0.0,14.8,1009.4,82.9,24.1,Partially cloudy
2018-02-16,35.8,25.2,29.0,78.9,0.0,18.4,1009.4,77.5,24.5,Partially cloudy
2018-02-17,34.3,25.0,28.6,81.5,0.3,16.4,1009.1,81.7,24.8,"Rain, Partially cloudy"
2018-02-18,33.0,24.9,26.9,86.2,4.6,22.3,1009.2,75.4,24.3,"Rain, Partially cloudy"
2018-02-19,34.1,22.0,28.2,79.8,0.2,22.3,1008.5,74.7,23.9,"Rain, Partially cloudy"
2018-02-20,33.1,21.9,27.6,82.1,0.1,24.1,1008.0,78.1,24.0,"Rain, Partially cloudy"
2018-02-21,33.1,22.1,26.9,84.2,4.0,18.4,1007.9,72.5,23.8,"Rain, Partially cloudy"
2018-02-22,34.1,24.4,28.3,79.6,5.0,18.4,1008.0,69.2,24.0,"Rain, Partially cloudy"
2018-02-23,30.1,24.2,26.5,87.1,35.0,11.2,1007.8,82.9,24.0,"Rain, Partially cloudy"
2018-02-24,34.0,20.3,26.9,81.4,32.0,14.8,1009.1,86.3,23.0,"Rain, Partially cloudy"
2018-02-25,34.0,24.8,28.4,78.0,0.0,18.4,1009.6,80.0,23.9,Partially cloudy
2018-02-26,27.3,23.0,25.5,90.4,2.0,14.8,1010.6,86.6,23.8,"Rain, Partially cloudy"
2018-02-27,32.6,22.0,26.1,86.0,1.7,12.7,1011.2,75.7,23.4,"Rain, Partially cloudy"
2018-02-28,32.0,22.6,26.8,83.3,0.0,16.6,1011.1,87.3,23.5,Partially cloudy
2018-03-01,31.0,23.0,26.5,83.3,0.6,18.4,1012.1,72.9,23.2,"Rain, Partially cloudy"
2018-03-02,34.1,22.0,27.8,78.8,0.0,9.4,1010.8,72.9,23.3,Partially cloudy
2018-03-03,34.0,24.0,28.1,79.8,0.1,14.8,1010.2,65.5,23.9,"Rain, Partially cloudy"
2018-03-04,34.0,23.0,27.0,80.3,1.2,16.6,1010.3,66.6,23.1,"Rain, Partially cloudy"
2018-03-05,34.1,23.0,27.7,78.8,0.0,22.3,1009.7,63.3,23.3,Partially cloudy
2018-03-06,34.0,23.0,27.4,80.9,0.1,18.4,1009.5,63.5,23.4,"Rain, Partially cloudy"
2018-03-07,33.1,22.9,25.7,88.8,3.0,27.7,1010.4,68.1,23.5,"Rain, Partially cloudy"
2018-03-08,29.4,23.0,25.8,91.0,29.0,9.4,1013.5,75.7,24.2,"Rain, Partially cloudy"
2018-03-09,30.0,23.9,26.6,89.0,9.3,13.0,1011.0,78.6,24.5,"Rain, Partially cloudy"
2018-03-10,34.0,23.0,26.6,86.8,0.0,25.9,1010.5,78.0,23.9,Partially cloudy
2018-03-11,32.0,23.9,27.0,86.1,4.0,20.5,1011.2,80.3,24.4,"Rain, Partially cloudy"
2018-03-12,32.0,24.3,27.8,84.3,0.0,18.4,1011.4,75.4,24.7,Partially cloudy
2018-03-13,33.7,23.0,26.2,88.6,37.0,22.3,1011.2,70.3,24.0,"Rain, Partially cloudy"
2018-03-14,34.0,22.9,27.6,82.6,0.1,11.2,1010.2,71.4,24.1,"Rain, Partially cloudy"
2018-03-15,33.0,24.5,27.4,85.6,0.0,18.4,1009.6,80.7,24.6,Partially cloudy
2018-03-16,33.0,24.0,26.6,85.1,0.0,20.5,1009.1,70.3,23.7,Partially cloudy
2018-03-17,31.9,24.0,26.5,87.9,3.7,24.1,1009.5,85.1,24.2,"Rain, Partially cloudy"
2018-03-18,32.0,22.8,27.5,83.0,7.4,20.5,1008.4,85.4,24.1,"Rain, Partially cloudy"
2018-03-19,33.0,24.8,28.0,81.8,0.5,11.2,1008.8,75.1,24.4,"Rain, Partially cloudy"
2018-03-20,32.1,24.1,27.6,85.0,0.4,14.8,1009.4,78.3,24.6,"Rain, Partially cloudy"
2018-03-21,31.0,23.9,26.1,90.2,19.0,14.8,1010.5,90.1,24.3,"Rain, Overcast"
2018-03-22,32.0,23.5,25.8,89.8,24.0,18.4,1010.7,77.9,23.8,"Rain, Partially cloudy"
2018-03-23,28.0,22.8,24.7,91.7,2.0,22.3,1010.4,80.0,23.2,"Rain, Partially cloudy"
2018-03-24,33.0,22.4,26.9,83.4,0.1,16.6,1009.1,75.1,23.6,"Rain, Partially cloudy"
2018-03-25,31.6,23.9,26.1,88.6,0.9,18.4,1009.0,70.0,24.0,"Rain, Partially cloudy"
2018-03-26,33.1,23.5,27.2,87.2,18.0,14.8,1009.7,87.3,24.7,"Rain, Partially cloudy"
2018-03-27,32.2,22.9,27.5,85.6,0.0,22.3,1010.4,81.0,24.7,Partially cloudy
2018-03-28,33.0,24.9,28.2,83.8,0.0,18.4,1009.5,72.1,25.0,Partially cloudy
2018-03-29,31.1,25.0,27.1,88.1,6.0,11.2,1009.8,79.9,24.8,"Rain, Partially cloudy"
2018-03-30,34.0,23.4,28.6,79.4,0.2,14.8,1008.7,63.3,24.3,"Rain, Partially cloudy"
